id,text,label,domain,spam_category,split,template_group
Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00231]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07737,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00237]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07741,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00241]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07747,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00247]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07751,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00251]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07757,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00257]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07761,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00261]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07767,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00267]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07771,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00271]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07777,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00277]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07781,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00281]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07787,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00287]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07791,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00291]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07797,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00297]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07801,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00301]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07807,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00307]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07811,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00311]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07817,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00317]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07821,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00321]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07827,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00327]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07831,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00331]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07837,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00337]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07841,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00341]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07847,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00347]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07851,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00351]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07857,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00357]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07861,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00361]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07867,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00367]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07871,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00371]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07877,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00377]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07881,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00381]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07887,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00387]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07891,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00391]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07897,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00397]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07901,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00401]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07907,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00407]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07911,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00411]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07917,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00417]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07921,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00421]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07927,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00427]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07931,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00431]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07937,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00437]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07941,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00441]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07947,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00447]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07951,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00451]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07957,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00457]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07961,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00461]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07967,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00467]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07971,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00471]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07977,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00477]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07981,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00481]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07987,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00487]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-07991,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00491]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-07997,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00497]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-08001,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00501]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-08007,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00507]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-08011,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00511]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-08017,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00517]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-08021,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00521]",legitimate,email,unknown,validation,4da972e11afc8fbd
synthetic-v11-08027,"Objet : Planning mis à jour

Bonjour, le planning a été modifié. La nouvelle version est disponible dans le dossier partagé. [référence EM-00527]",legitimate,email,unknown,validation,5c9743a69bfb32ad
synthetic-v11-08031,"Objet : Compte rendu de la réunion

Bonjour, voici les principaux points abordés aujourd’hui. Nous pouvons en discuter demain. [référence EM-00531]",legitimate,email,unknown,validation,4da972e11afc8fbd
